hhid,psu,prov_code,urban_rural,dist_code,hhweight,hh_size,n_female,n_child,head_age,tenure,owner_sex,rooms,cook_fuel,light_fuel,water_source,water_dist_band,water_time_band,toilet_type,water_improved,toilet_flush,hh_inc_remit_dom,discordant_inc_remit_dom,hh_inc_remit_for,discordant_inc_remit_for,hh_inc_rent,discordant_inc_rent,hh_inc_other,discordant_inc_other,fies_worried,fies_healthy,fies_fewfoods,fies_skipped,fies_ateless,fies_ranout,fies_hungry,fies_wholeday,n_fies_answered,fies_raw,qty701,owns701,n_tv,has_tv,qty703,owns703,n_fridge,has_fridge,qty705,owns705,n_washer,has_washer,qty707,owns707,n_ac,has_ac,qty709,owns709,n_fan,has_fan,qty711,owns711,qty712,owns712,qty713,owns713,qty714,owns714,qty715,owns715,qty716,owns716,qty717,owns717,qty718,owns718,qty719,owns719,qty720,owns720,qty721,owns721,qty722,owns722,qty723,owns723,n_solar,has_solar,qty725,owns725,qty726,owns726,qty727,owns727,n_motorcycle,has_motorcycle,qty729,owns729,n_car,has_car,qty731,owns731,qty732,owns732,qty733,owns733,qty734,owns734,qty735,owns735
318103223,3181032,3,1,318,113.2091,8,4,0,58,3,2,1,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103330,3181033,3,1,318,177.69,7,5,5,35,1,3,1,1,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318103406,3181034,3,1,318,174.05161,5,1,3,35,1,1,1,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103413,3181034,3,1,318,174.05161,6,4,4,30,1,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103414,3181034,3,1,318,174.05161,7,5,3,40,1,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103418,3181034,3,1,318,174.05161,2,1,0,45,1,2,1,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103421,3181034,3,1,318,174.05161,5,2,0,75,1,1,5,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103423,3181034,3,1,318,174.05161,9,5,6,45,2,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103424,3181034,3,1,318,174.05161,5,2,0,52,1,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103425,3181034,3,1,318,174.05161,6,3,2,48,1,1,1,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318103430,3181034,3,1,318,174.05161,2,1,0,35,1,1,1,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318103501,3181035,3,1,318,213.6635,5,3,0,57,1,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
318103507,3181035,3,1,318,213.6635,7,5,4,45,1,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318103515,3181035,3,1,318,213.6635,5,3,0,35,1,2,3,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200101,3182001,3,2,318,46.138302,4,2,1,66,1,2,4,2,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200108,3182001,3,2,318,46.138302,5,2,3,50,1,1,1,2,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200114,3182001,3,2,318,46.138302,5,2,3,40,1,1,1,2,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
318200116,3182001,3,2,318,46.138302,5,3,3,32,1,1,1,2,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200120,3182001,3,2,318,46.138302,4,3,1,25,1,1,2,2,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318200122,3182001,3,2,318,46.138302,6,3,3,56,3,1,1,2,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200205,3182002,3,2,318,336.6138,6,4,4,33,3,1,1,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200225,3182002,3,2,318,336.6138,3,1,1,45,3,1,1,2,1,3,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200230,3182002,3,2,318,336.6138,5,1,3,45,3,1,1,2,1,3,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200304,3182003,3,2,318,109.7376,6,3,3,50,1,1,2,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,5,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200316,3182003,3,2,318,109.7376,3,2,1,30,1,1,1,1,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200404,3182004,3,2,318,157.0864,7,3,4,47,1,1,2,1,1,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
318200501,3182005,3,2,318,298.01749,2,1,0,29,1,1,1,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200516,3182005,3,2,318,298.01749,8,3,2,55,1,1,3,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200517,3182005,3,2,318,298.01749,5,3,3,35,1,1,1,1,1,3,,,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318200521,3182005,3,2,318,298.01749,4,2,2,28,1,1,1,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200524,3182005,3,2,318,298.01749,5,1,0,46,1,1,3,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200525,3182005,3,2,318,298.01749,8,5,3,46,1,1,1,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200528,3182005,3,2,318,298.01749,6,3,3,41,1,1,1,2,1,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318200927,3182009,3,2,318,274.41159,4,2,2,42,3,1,1,2,1,10,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318201012,3182010,3,2,318,202.8351,4,2,0,60,1,1,2,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318201013,3182010,3,2,318,202.8351,5,2,1,62,1,1,2,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318201021,3182010,3,2,318,202.8351,2,1,0,32,1,1,1,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318201022,3182010,3,2,318,202.8351,5,1,3,33,1,1,1,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318201027,3182010,3,2,318,202.8351,5,2,3,37,1,1,2,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
319100108,3191001,3,1,319,349.1907,6,4,4,35,1,1,3,1,1,3,,,2,1,0,0,0,0,0,1000000,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,5,1,2,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1
319100116,3191001,3,1,319,349.1907,6,2,4,32,1,1,1,1,2,15,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100127,3191001,3,1,319,349.1907,6,3,4,35,1,1,1,1,1,2,,,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
319100206,3191002,3,1,319,233.4113,4,2,2,32,1,1,1,1,2,2,,,6,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100226,3191002,3,1,319,233.4113,4,2,0,27,1,1,1,1,1,3,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100302,3191003,3,1,319,333.74411,4,1,3,39,1,1,1,1,1,2,,,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100306,3191003,3,1,319,333.74411,8,3,6,38,1,1,2,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100308,3191003,3,1,319,333.74411,4,3,2,34,1,1,1,1,1,2,,,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100319,3191003,3,1,319,333.74411,2,1,0,21,1,1,1,1,1,2,,,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100321,3191003,3,1,319,333.74411,3,1,1,27,1,1,1,1,1,2,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
319100410,3191004,3,1,319,530.91382,6,4,2,46,1,1,2,1,2,2,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100420,3191004,3,1,319,530.91382,5,3,3,31,1,1,1,1,2,9,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100430,3191004,3,1,319,530.91382,6,3,4,32,1,1,1,1,1,2,,,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100502,3191005,3,1,319,285.05688,4,2,2,24,1,1,1,1,1,2,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100604,3191006,3,1,319,401.78448,6,2,4,27,1,1,1,1,2,5,,,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100610,3191006,3,1,319,401.78448,2,1,0,21,1,1,1,1,2,2,,,7,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100615,3191006,3,1,319,401.78448,8,4,6,34,1,1,1,1,2,2,,,7,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100620,3191006,3,1,319,401.78448,8,4,4,39,1,1,1,1,2,2,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100624,3191006,3,1,319,401.78448,4,2,2,34,1,1,1,1,2,10,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100628,3191006,3,1,319,401.78448,4,1,2,31,1,1,1,1,2,2,,,7,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319100703,3191007,3,1,319,481.19299,9,4,5,47,1,1,3,1,1,9,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
